Order,Run,Label,Area_Mean,BoundingBoxArea_Mean,CentralMoment_0_0_Mean,CentralMoment_0_1_Mean,CentralMoment_0_2_Mean,CentralMoment_1_1_Mean,CentralMoment_1_2_Mean,CentralMoment_2_1_Mean,CentralMoment_2_2_Mean,Compactness_Mean,ConvexArea_Mean,Eccentricity_Mean,EquivalentDiameter_Mean,Extent_Mean,FormFactor_Mean,HuMoment_0_Mean,HuMoment_1_Mean,HuMoment_2_Mean,InertiaTensorEigenvalues_0_Mean,InertiaTensorEigenvalues_1_Mean,InertiaTensor_0_0_Mean,InertiaTensor_0_1_Mean,InertiaTensor_1_0_Mean,InertiaTensor_1_1_Mean,MajorAxisLength_Mean,MaxFeretDiameter_Mean,MaximumRadius_Mean,MeanRadius_Mean,MedianRadius_Mean,MinFeretDiameter_Mean,MinorAxisLength_Mean,NormalizedMoment_0_2_Mean,NormalizedMoment_1_1_Mean,NormalizedMoment_1_2_Mean,NormalizedMoment_2_0_Mean,NormalizedMoment_2_1_Mean,NormalizedMoment_2_2_Mean,Perimeter_Mean,Solidity_Mean,Zernike_0_0_Mean,Zernike_1_1_Mean,Zernike_2_0_Mean,Zernike_2_2_Mean,Area_Std,BoundingBoxArea_Std,CentralMoment_0_0_Std,CentralMoment_0_1_Std,CentralMoment_0_2_Std,CentralMoment_1_1_Std,CentralMoment_1_2_Std,CentralMoment_2_1_Std,CentralMoment_2_2_Std,Compactness_Std,ConvexArea_Std,Eccentricity_Std,EquivalentDiameter_Std,Extent_Std,FormFactor_Std,HuMoment_0_Std,HuMoment_1_Std,HuMoment_2_Std,InertiaTensorEigenvalues_0_Std,InertiaTensorEigenvalues_1_Std,InertiaTensor_0_0_Std,InertiaTensor_0_1_Std,InertiaTensor_1_0_Std,InertiaTensor_1_1_Std,MajorAxisLength_Std,MaxFeretDiameter_Std,MaximumRadius_Std,MeanRadius_Std,MedianRadius_Std,MinFeretDiameter_Std,MinorAxisLength_Std,NormalizedMoment_0_2_Std,NormalizedMoment_1_1_Std,NormalizedMoment_1_2_Std,NormalizedMoment_2_0_Std,NormalizedMoment_2_1_Std,NormalizedMoment_2_2_Std,Perimeter_Std,Solidity_Std,Zernike_0_0_Std,Zernike_1_1_Std,Zernike_2_0_Std,Zernike_2_2_Std,DistanceTraveled_Max,DistanceTraveled_Mean,DistanceTraveled_Std,Speed_Max,Speed_Mean,Speed_Std,Linearity_Mean,Linearity_Std,MeanderRatio_Mean,MeanderRatio_Std,FinalAge,Displacement,IntegratedDistance
79,8,6,328.5,560.2,328.5,1.8651746813702643e-14,12354.253536901691,-4089.579148872065,6646.879963994732,-14799.113540909953,309834.084330019,1.4722328177038733,374.7,0.7783001499791976,20.438569242345274,0.5926881442038765,0.6831478670977998,0.19267916646426486,0.007223182577188532,0.00102234093283546,45.59103280848175,17.830850327343832,37.245156821101105,12.414863564886621,12.414863564886621,26.176726314724473,26.964991784565274,27.86135705042307,7.703700627276252,3.036998243062198,2.837005768508881,18.256112821167456,16.860999615452723,0.11294855309540686,-0.037881716567281516,0.0032222145899468858,0.07973061336885802,-0.007180783976862423,0.008612987058439126,77.92813126546316,0.8782777171590688,0.5377622234871089,0.07265062336816883,0.16730505903523882,0.06736964658230576,24.98110396991205,83.77854405779827,24.98110396991205,2.835084436713815e-13,3284.709764835333,567.4767836424082,3671.7007832628187,7389.622717528927,76209.59149245103,0.11929072993046116,35.11584004722402,0.03088826750647643,0.7630914983427826,0.05161860332884808,0.05378168901424184,0.007444334602472652,0.0019464271212415215,7.51803207176695e-4,5.757118459670854,2.1915880103427847,6.656631392201076,1.0066736500152664,1.0066736500152664,3.0276623371952787,1.614429033585436,1.9564092132841209,0.2426626494710645,0.07065755139013705,0.02712805352529886,1.3309718995889022,1.0542491826489488,0.012785348932735047,0.003082939832735333,0.0014801906889479817,0.0074935540092556634,0.0022573171801653935,4.5660237203746953e-4,5.684794453370447,0.0273977627610809,0.035359100000722635,0.016657733967646207,0.012948880757977068,0.009724726446272435,1.918952307306682,0.7012738798433669,0.608441965387121,0.5904468637866714,0.21577657841334366,0.18721291242680646,0.504244786795634,0.28948256245524917,2.521755767050782,1.0916612374010926,10,2.2670072764899953,6.3114649185903025
80,8,7,89.11111111111111,119.77777777777777,89.11111111111111,-1.973729821555833e-15,716.9288852434879,7.506551211062715,26.07601305571484,68.15467291009207,3247.6768130865057,1.0043675546852016,94.77777777777777,0.515683504263396,10.634967732183805,0.7426997245179063,0.9979513541053482,0.16293848721648424,7.433855496643578e-4,8.249757796520606e-5,8.399574990946888,6.107847416075942,7.9649592394408355,-0.043222300752939515,-0.043222300752939515,6.542463167581995,11.576982364033146,11.16926474071056,4.828060260305703,2.0872044095449946,1.934912618041455,9.148083154519076,9.864565807452214,0.08966183744461606,8.254069084611895e-5,9.77930860988574e-5,0.07327664977186818,9.311348879528392e-4,0.004382370100411257,33.445238074992936,0.9390124951751471,0.885540274906939,0.03796603983882812,0.0784467172081144,0.053952052179104655,10.810231778787683,10.207567998521707,10.810231778787683,3.4266246246351974e-14,166.90671060510056,83.41332163877938,123.96257856924635,83.85593857358761,1332.7509341701543,0.05323292219972582,9.858724280780168,0.07744053451868592,0.6339624295141545,0.04120529804597529,0.04890177415839928,0.0019394549251120878,4.7583278564136016e-4,5.35787291336803e-5,0.9321966078671954,0.8602376625865868,0.8809138271718385,0.9143016547185225,0.9143016547185225,0.986374364575766,0.6422726039367561,0.7269565295874824,0.3886687384057729,0.1327639016281175,0.19526214587563495,0.46835028882941027,0.684023098014374,0.006207619996684162,0.010125020016116834,0.0018228486991280807,0.00504344550505641,0.0010132509725030397,2.4025818907620985e-4,1.585848994513208,0.026069051886133825,0.05363348567117615,0.02143604875275868,0.035793136914000406,0.018167949522920925,1.1672114018442634,0.6057224504407903,0.28395478402640306,0.3591419697982349,0.18637613859716626,0.08737070277735479,0.3390560591543307,0.31225759972715794,4.9406139815142245,3.0126551987353456,9,0.7454379866562555,4.8457796035263225
81,8,8,117.9,161.2,117.9,7.283063041541026e-15,1066.406534025635,26.02605249371361,-111.78661031688472,-14.545793915159305,7612.66770298335,1.0407890368102983,124.7,0.4335920230033397,12.183807525419798,0.7298181000928254,0.9690496419640594,0.16326833683762218,4.4965180817124723e-4,1.1358806826071462e-4,10.695011527012706,8.49409338512482,8.71966232135722,-0.17418902350910964,-0.17418902350910964,10.469442590780309,13.008211304716095,12.613690952154295,5.432387076268454,2.3088354003304046,2.0358485472372254,10.814415083348488,11.597316015626376,0.07426084744184555,9.758185127546451e-4,-7.904700639871491e-4,0.08900748939577663,8.043792476540598e-5,0.004125362739221887,38.902543263816604,0.9439908671841205,0.9062216998903645,0.04229691711668684,0.05920425071173472,0.045506168851816194,25.374746851501353,32.02360240683598,25.374746851501353,4.090723497285246e-14,403.6897934302088,94.59417452216397,350.0142478274247,101.88853145402423,4335.765600515613,0.10933380376786252,25.764100777804934,0.11095525756330973,1.3620966305253197,0.0353491952357517,0.08770947011242719,0.004650966703311124,4.940559882152956e-4,1.002279182534765e-4,2.3766304433972665,1.7657321434869175,1.7601354999556278,0.7378625174730992,0.7378625174730992,2.345627609851191,1.4554965109541358,1.450976898330873,0.8090945924588103,0.28015617480733784,0.24792627199785489,1.3508552204967892,1.2506688857892028,0.004151571805879116,0.0062356349688006,0.0022315837310385926,0.0065338652259898464,7.309377567721373e-4,2.553940907341918e-4,3.7207005675644877,0.02550387624253587,0.04222032721827499,0.01412404990074223,0.034578059558126546,0.024205184776153185,19.92022032636051,4.8050142489094965,6.142810331650781,6.12929856195708,1.4784659227413834,1.890095486661779,0.9731520690202009,0.017034142673107457,1.0278660714286316,0.017832962432636906,10,41.75332652884345,43.24512824018547
82,8,9,110.21428571428571,147.07142857142858,110.21428571428571,6.661338147750941e-15,895.2551690634443,-8.609368047359899,-256.7768935502035,46.09692292252852,6016.665079618356,0.9897259218905404,115.85714285714286,0.47118905251196197,11.812173319617592,0.7507804146403048,1.0109449596163866,0.16200881379878368,5.250824914644121e-4,1.2277078990158708e-4,10.06601582270616,7.783528010238847,7.949365228882539,0.08214077675575296,0.08214077675575296,9.900178604062468,12.66068711250623,12.301561563695138,5.423687926078748,2.2909114840400133,2,10.399163339206618,11.114305288748382,0.07203909908253053,-8.002459614766265e-4,-0.0016564440140219,0.08996971471625316,4.2581958668912856e-4,0.004249137848835797,36.93887340462743,0.9515059332185324,0.900321944352366,0.04430468881770577,0.06892030230348055,0.0499771887272076,16.469919300295366,22.564315891432464,16.469919300295366,3.5236865978883903e-14,253.41012224023123,57.44381165871429,237.75597262002805,130.87753156875578,2356.2305272857207,0.02422343963709329,17.448196480999417,0.08134327835578876,0.9292047082878564,0.03298301253970034,0.024833003605185512,0.0012243544557841196,4.6970009198604544e-4,7.132382186026847e-5,1.3809595810814599,1.3751594568741503,1.3209565451481526,0.5507501089399149,0.5507501089399149,1.4792041755204894,0.9066239163996167,1.0525486769177794,0.5664009131285141,0.1421618139598542,0,1.0639492113957443,1.0422359681324918,0.004107934715139713,0.005711283505445958,0.0016817037082851904,0.005184124916814187,0.0012050233724239085,2.5456493861890134e-4,3.216612052556278,0.011847428273744682,0.04990744607117333,0.017688681601823443,0.035324753213217465,0.019389837103032274,11.823584471674918,3.2306274907211137,4.2573223797801,3.6380259912845903,0.9940392279141889,1.309945347624646,0.3992661818465663,0.3686989798000431,6.810469686203876,5.49746159430997,9,27.011473731300736,40.37452178554609
83,8,10,124.7,160.1,124.7,2.851052727237402e-14,1209.0034449202908,18.627205521960022,84.97214996083984,-24.650255177513838,8927.836245021634,1.0068150294259819,131.7,0.41253684898307846,12.592170599283264,0.779343733189887,0.9951996616867635,0.161194966953575,4.0381569127909535e-4,3.640800180166606e-5,11.106179682514579,8.989408135362911,9.654628822901604,-0.17840771203938163,-0.17840771203938163,10.440958994975887,13.319612469771462,13.064020720292529,5.817684051366765,2.4191868737128712,2.0826237921249264,11.238505682900838,11.975150589545462,0.0775112128436425,0.0016795172406391078,5.57000722730496e-4,0.08368375410993248,-5.128391663298577e-5,0.004559753412498913,39.67766952966369,0.946492080875539,0.9198247218969595,0.043148197364704294,0.05968700279120762,0.04125346709154822,9.298147963737486,11.798775831039045,9.298147963737486,4.6106356091390216e-14,182.7034222600871,112.94985586217503,150.54334867128995,235.1460947444959,1741.5214878589704,0.048659400076089994,8.895067297228405,0.13426760963393441,0.4832883048231722,0.029737926555406274,0.045282277469236465,0.0023766706154805676,4.327730443408798e-4,2.873738735072495e-5,0.9163324051507734,1.0209187682164602,0.9024899956351864,0.9152253452206677,0.9152253452206677,1.211291383372972,0.5645042813948835,0.6067789454410627,0.4143968555124994,0.09575828570157606,0.11197687372930754,0.7271778626251986,0.6882332643285658,0.005670272908622397,0.007443760330816331,9.37534302482507e-4,0.007533922719986819,0.0012796229019809305,4.7516353484403496e-4,1.6145482600611731,0.013958822827147633,0.05466240039929128,0.02263413512757741,0.026194000253714687,0.02114160081289004,10.529358674678088,2.879598741501066,3.2348513403331243,3.2398026691317194,0.886030382000328,0.9953388739486536,0.6401926803214427,0.27260636042269715,2.0375769844096396,1.357870069575101,10,19.532878598105945,25.91638867350959
84,8,11,132.9,187.2,132.9,1.7763568394002505e-14,1113.9219544929522,-169.57993298608284,-12.197447980946505,466.8200786182513,10095.992502294403,1.057881355056204,139.4,0.6595917067016454,13.005822437464802,0.7112749954294072,0.9457817259927639,0.1681154903638986,0.002261352798126847,8.757043602730891e-5,14.304297571994702,8.040418540001548,8.371924916468904,1.27829093033868,1.27829093033868,13.972791195527344,15.122337475293374,15.542903831443715,5.7264933076335485,2.4093883710821293,2.141640786499874,10.628961794810532,11.337983590371596,0.06301254801779808,-0.009648614286208102,-5.2358596967972995e-5,0.10510294234610053,0.0022643970188028872,0.004288722165783164,42.02741699796952,0.9537354464895063,0.7009972288410238,0.06756174403989366,0.1648260658337393,0.06481782822928923,5.363456596884761,12.191071414039959,5.363456596884761,4.3285474481765753e-14,96.46163640737215,71.39490495628212,164.5876894096107,197.3092250026381,1235.4160496083573,0.025758256163232695,6.752777206453653,0.03510935094922738,0.26271704347760555,0.028867147474219375,0.022654653373357942,0.0018528706368841487,6.325843628289731e-4,5.043721363279977e-5,0.8548041633989096,0.4657438262770656,0.4849081242951605,0.5485079824736564,0.5485079824736564,0.9218688329933186,0.45175022013505994,0.4923193255649954,0.08990363747543798,0.027366064294163717,0.12190497939060708,0.5499797854744534,0.32799855096080766,0.0030560892228076206,0.004247966635195993,7.782868622304355e-4,0.004635854778347959,9.170715353636034e-4,2.837655573235759e-4,1.2242145670033402,0.012166835513333524,0.026129610989755907,0.037685090720056616,0.018213719996994573,0.007957326621062513,2.3560165473884305,0.7154862889615806,0.8364070797124525,0.7249281684272094,0.22014962737279403,0.2573560245269085,0.3700057686777109,0.36361902378795613,5.279035365851734,3.2346937104250597,10,1.012993440875766,6.439376600654226
85,8,12,144.4,195.4,144.4,-3.0198066269804237e-15,1589.3907895214675,-14.538466671505956,-492.61688013419615,-91.40755057190329,13701.310469713142,1.0234921669718864,153.7,0.4078227160134886,13.555705011974913,0.7405751620174696,0.9777495430838323,0.16138219791204356,2.6727891023991526e-4,8.796575791293872e-5,12.758017275671147,10.546556351159712,11.001490518589748,0.10069488060128708,0.10069488060128708,12.30308310824111,14.27970978101463,14.359967451116121,6.202237779455839,2.5629079309923957,2.212461179749811,12.012300259149715,12.985823149881034,0.07631387710991695,-6.961474468200462e-4,-0.001959661714719418,0.08506832080212659,-2.455942721683361e-4,0.004524600139747649,43.08538597629122,0.9396554044063208,0.878247618008743,0.03707939438046385,0.0862276091207552,0.03425323042705173,7.0898989179442236,12.74711296289826,7.0898989179442236,4.8971136523022955e-14,114.4297237847835,115.98928051168372,222.71694285946808,368.0114774324624,2312.1452186607953,0.028863125482640042,7.513691207093592,0.06981596589083008,0.3310788561249949,0.03814720341994357,0.02768833730373714,0.0018760418523654327,2.201101442598275e-4,7.593546369115144e-5,0.8855262763513312,0.5722509250366309,0.45574048166209613,0.827462793668214,0.827462793668214,1.1348100239611012,0.4923469652067501,0.810579218752151,0.18928675216516683,0.046999704638758646,0.07465124915287169,0.2577199581950302,0.3548062672771189,0.004249878705825415,0.005917417131607401,9.656133565883907e-4,0.0043011693809191015,0.0013978562926298774,4.1846564038332186e-4,1.4117914031009133,0.018394704737617368,0.07805582393293604,0.03345520204656811,0.03286977874917412,0.012750586305910935,1.9682289848447223,0.7453547030594555,0.7566428944990515,0.6056089184137607,0.22933990863367862,0.23281319830740047,0.5014397356372478,0.33015328039798586,3.137837481190536,2.4377221196642562,10,1.8098590368791123,6.708192327535101
86,8,13,143.9,177.8,143.9,-1.7408297026122453e-14,1764.7893012477675,104.98679609453221,-283.2873032041937,-184.69782444953512,15020.378717841733,1.0160332390121745,150.7,0.4250846112695127,13.531577985540126,0.8109617732694656,0.9849474224658685,0.16161626427900871,3.587408936410264e-4,6.510944134354755e-5,12.84591845920597,10.406441033011854,12.268727664511006,-0.7432279983525523,-0.7432279983525523,10.98363182770682,14.333073395717994,14.38684068960719,6.240731785063498,2.574710256842166,2.1298373876248844,11.731370849898475,12.890989450526204,0.0855010209565654,0.005271589628594831,-0.001046159765951329,0.07611524332244331,-7.42011424808267e-4,0.0049883898812374625,42.83919189857866,0.9546022782700425,0.8737869294650826,0.04734309448642415,0.09320623713804582,0.03884451548123738,7.694875639743056,8.816650913659524,7.694875639743056,6.930599873866422e-14,101.63903342944866,72.9362656599118,422.10740650329694,137.88602826419097,2799.5006837741475,0.029034355886487066,6.600505031182589,0.09305219400910668,0.35834140864655034,0.056111194732251034,0.028310240897547724,0.001214887509512295,3.2269556998653184e-4,4.4778132384227235e-5,0.5918524078241133,0.9636721395884245,0.458532859447805,0.5282733241954234,0.5282733241954234,1.2929353387901403,0.32948171464453585,0.49307985815114425,0.4126698800334878,0.07864496848236446,0.11737641266544134,0.44088040977660453,0.6013387976578735,0.005934598626064485,0.0038446577479343707,0.0017147145586426011,0.004955903014437434,5.594351319059048e-4,2.443932762346161e-4,0.9925811199571808,0.01592666928397972,0.04027309337208622,0.008008223099326833,0.02695527262332983,0.01749155558803559,1.9875924187888825,0.8336309986860437,0.6704647756569042,0.6115668980888869,0.2565018457495519,0.2062968540482782,0.46382421815015556,0.25999482494083914,2.654043018920452,1.089630414850475,10,2.4165680172191144,7.502678988174394
87,8,14,79,112,79,8.3488771451811775e-15,392.36609799774567,-202.0066845229447,93.53904970898982,207.88167712301393,3423.0360885691152,1.0704544176772646,84.3,0.7988201429338121,9.997646947851775,0.709021534021534,0.9359705582489356,0.1843966673560693,0.007937723925963414,3.4188077370709397e-4,10.824618020291373,3.792510237512657,4.830019101576018,2.422484073035312,2.422484073035312,9.787109156228013,13.086225131710856,12.385624054795906,4.032405840960379,1.8838033721323053,1.7949747468305832,7.264578900557845,7.771156477880105,0.06072648056852884,-0.029399179460505447,0.001502500250273263,0.12367018678754045,0.003597105138704862,0.006187574345804116,32.532085117392114,0.9366239062514639,0.6484896246494478,0.05853642778048485,0.15363279857343115,0.10821264762520758,12.675435561221029,20.210008521632158,12.675435561221029,1.872538136459631e-14,126.39425715462407,100.38818768676374,76.16139657703803,89.92825416549285,1683.6431180307304,0.04886339077818298,13.292019326565011,0.04262685967032201,0.8386361548423897,0.037866627936189924,0.043562982691110023,0.008109077946835526,0.00268726672890063,1.6374861079530208e-4,2.2873807305207037,0.5376538063545373,0.9656490079847923,1.060248395643831,1.060248395643831,1.7664926536901675,1.4699206807176035,1.4893386948803191,0.393986934059459,0.10527136094282545,0.27786290480057685,0.6121710118317374,0.5669516895983636,0.003945848894955306,0.011130630416790277,0.0010148970749944807,0.007590759345462694,0.001087455776898395,0.0012700636471132663,3.2973386057035037,0.02074996872854146,0.060514723579743065,0.017697809358309932,0.01480045851889279,0.017487333340248025,2.74286273339225,1.064094446246196,1.0636802688494011,0.8439577641206923,0.3274136757680603,0.3272862365690465,0.44761261665329,0.32157437629409785,3.134926237096395,1.6183178419807043,10,2.3007807405324874,9.576850016215763
88,8,15,130.2,175.5,130.2,8.348877145181179e-15,972.963159700368,49.819013906621244,-458.40409615610804,333.41722664385486,11320.881991079772,1.0935889861916692,138.7,0.7286187927098703,12.870454193225516,0.7459536170528818,0.9161424686765783,0.17452698141822348,0.004229816476581838,2.48221496502412e-4,15.568187679896182,7.184321359029398,7.466534863656119,-0.4026169418731329,-0.4026169418731329,15.28597417526946,15.756217492231341,15.286677436946018,5.155157247577465,2.336128120517709,2,10.027318066121898,10.716938373642497,0.057468525202272816,0.003250816290166047,-0.002302307991421905,0.11705845621595065,0.001612386856076354,0.005074046558321391,42.291883092036784,0.9392004944163177,0.7091453763585442,0.06292174550463941,0.14377250346782297,0.09854454964569882,7.757433710820723,17.740412120980228,7.757433710820723,4.269871501183761e-14,81.58933283712597,200.95046278298028,275.088710186708,417.47488480245505,2517.662903243009,0.05031150251297844,9.28619046398109,0.04212813543652826,0.3759396887236889,0.05532781475133557,0.041618929605559664,0.0055909528131159346,0.0016276443100552178,1.23141368073466e-4,1.9583448307180344,0.4352964009815089,0.2926961055965195,1.5588806150937953,1.5588806150937953,1.9491960894842724,0.9618345987642613,1.0096715300672512,0.16449840509032215,0.021986838254097398,0,0.6747966588770453,0.3272335897239765,0.0029872469208917507,0.012116271742097607,0.0012782833402348885,0.008170446177753244,0.0018662754064746978,5.701938191420256e-4,2.066491330159771,0.01501006004343241,0.058393978068966824,0.028272435900743933,0.023337514012905767,0.008806523502589036,2.9821406950934652,1.1574278605515669,1.090009890184948,0.9175817523364509,0.35613164940048214,0.33538765851844554,0.4871600216037141,0.26539148554798453,2.6263772087603887,1.486707656540749,10,4.240989505884928,10.4168507449641
89,8,16,128.9,177.8,128.9,-1.811883976188256e-14,1283.0517093726298,-357.8325209519571,-413.1418710538839,91.41926165141017,11047.284483983709,1.030502608638518,136,0.6501029568693376,12.806584769706058,0.7258552878745187,0.9714049558172076,0.166810103253686,0.002147328622974317,1.0232512491798043e-4,13.70308071889803,7.8115076308557425,9.954888314971214,2.7555056644052747,2.7555056644052747,11.55970003478256,14.78852627771186,14.366927304736492,5.5558290573840265,2.394130260136252,2.0826237921249264,10.55329786280883,11.176531362321407,0.0774456229959815,-0.021296084120465002,-0.002232852252047224,0.0893644802577045,5.42023116642167e-4,0.005092094880667399,40.847518010647185,0.9481809961523312,0.7912532166971145,0.054505590335987564,0.12535926701922365,0.08321098788334298,7.248754682319194,12.363027317143825,7.248754682319194,3.3816161346438766e-14,87.65791262717387,109.5793869522928,126.11664609595717,177.92335914182078,2663.135468112849,0.03564427857562751,8.472176684759223,0.04548496651479456,0.3527099102272923,0.02453135059480262,0.03228478096548783,0.0030092349812373023,0.0010462456900738558,5.890121485392832e-5,1.531179735710437,0.38843265769808016,0.3929570161148084,0.6770919611454802,0.6770919611454802,1.5505001373311371,0.780869910772087,0.8764827566390453,0.19079798836385206,0.04429568567100339,0.11197687372930754,0.4078591445118048,0.27742626795812464,0.005341011946576044,0.004344977096342279,8.092627255345068e-4,0.006667304375844353,0.0010014669572782366,3.9575651767308873e-4,1.6802085751430442,0.014277415813247325,0.052264132600879684,0.02992547962738064,0.029749919084209618,0.007517830808850212,3.1233412435115726,1.2246033635000944,1.1635086784689797,0.9610280749266378,0.37680103492310596,0.3580026702981476,0.33310519088917634,0.3027228077529595,4.716906083422181,2.3570463170851266,10,1.760264605538728,11.021430271500847
90,8,17,87.9,139.9,87.9,6.750155989720952e-15,618.7268381844113,318.9303221679037,194.74230449881375,-94.66925836471063,5994.2478721111,1.1514410958318981,95.3,0.7610238386446078,10.548209237091564,0.6435485565632624,0.8778424327095276,0.18519965638785277,0.0077210826414736335,3.602255633325401e-4,11.955812876431411,4.470108794286144,6.902517331721005,-3.4119374537191947,-3.4119374537191947,9.523404338996551,13.668573598433843,13.030329557510765,4.105539110717278,1.9310241030988353,1.882842712474619,7.707075423083297,8.441010596405983,0.07869583477073695,0.03731852406037865,0.002703946048164163,0.1065038216171158,-0.001940723675545479,0.007669173166433179,35.61614716074871,0.924469499036546,0.6626449650356169,0.0613429576957011,0.14054564902187325,0.09472756754114013,14.677647404585427,35.32531355526484,14.677647404585427,1.559421436674931e-14,193.95111304611524,211.4038548657093,81.80571042914207,260.0493948481171,4238.413163933714,0.1254126681952466,17.036235890986404,0.09490871398053333,0.8518201901790561,0.07869344317487299,0.09581276767314661,0.016131031861383954,0.005874826285438581,2.0890387894290566e-4,3.9331888851393706,0.5826127304778272,1.2348756422568783,1.8523216105186397,1.8523216105186397,2.977843652994227,2.226881678017216,2.0576447222387566,0.222482484630891,0.07501327723770351,0.24698924871162387,0.4590804172303701,0.5488177393677195,0.009255876613215282,0.01707508679285999,9.344383042751293e-4,0.015045847584098423,0.0025394763797346926,0.0025198049569726175,4.510808995950705,0.02581479308064065,0.11170681910848562,0.031759141151013866,0.02326838812347341,0.012573772295919447,3.431534795014512,1.410177746164295,1.213308972475055,1.0558568600044653,0.43390084497362924,0.3733258376846323,0.37022739754643275,0.30195280452126916,3.943573197052924,1.9163405868706282,10,2.4728494894382043,12.691599715478654
91,8,18,84.2,105.6,84.2,1.0302869668521454e-14,660.2959682970437,-38.847962382268925,-208.29417058026644,-52.43844062776392,2858.7548124724826,0.9722043886203384,87.9,0.5224738956653382,10.347118540782372,0.7974915824915825,1.0291954609361442,0.1632771422186479,7.45492178874607e-4,1.797709373494344e-4,7.972155166348839,5.769409500779985,7.820116497816128,0.45036184089211057,0.45036184089211057,5.921448169312696,11.28871768901536,10.682773050927656,4.613475507123364,2.0633380972317235,2,8.58775453144893,9.596142242461656,0.093103187429971,-0.005238324276867492,-0.0032511063609713562,0.07017395478867691,-7.728656512953481e-4,0.00474376379022294,32.045079348883235,0.9581343348340977,0.89182505278724,0.05435119864580425,0.06808105319994358,0.0602279027122931,6.408327915038889,7.0898989179442236,6.408327915038889,2.9041608415816594e-14,80.5476308829343,23.690298034789993,46.79269543488631,58.498537095379476,555.4787945497385,0.024936303662326704,6.740425308044985,0.05832621629628037,0.3998716039741507,0.03212450307488995,0.026222858738206782,0.0018801844217414389,4.174554321127825e-4,7.88714868012019e-5,0.5108568758443722,0.5972204501374088,0.49062382848226693,0.2687370090682118,0.2687370090682118,0.6889351272040777,0.36413611510762495,0.2950705045198258,0.35876910738557893,0.07226468365632004,0,0.5072290614039521,0.49956211372532433,0.005419571037954906,0.0030900240948282215,8.337259216468013e-4,0.003794809471407539,9.070987915529084e-4,2.360955036776227e-4,1.1883621456176818,0.01739984602535807,0.03712981218573696,0.024682245137059605,0.02058156252751408,0.014770759522646193,1.6855104426419705,0.887757486028398,0.6083533435032639,0.518618597735991,0.2731561495471994,0.18718564415485042,0.6678201823191672,0.23228975471211263,1.6835572420209715,0.6288114503754083,10,4.058663652119751,7.9898173742555825
92,8,19,171.83333333333334,267.4166666666667,171.83333333333334,-5.995204332975847e-14,3784.455476379758,751.2692968540107,-442.6037271078092,746.0199250611782,31944.458237148927,1.1709089381618913,186.58333333333334,0.751237292924122,14.68963147537223,0.6442200773978057,0.8583293150473935,0.18234091529973728,0.006683643391785298,1.9753082752296437e-4,22.83781864286138,8.814449754293864,20.492328921846077,-3.553081330422435,-3.553081330422435,11.159939475309164,18.819354740669755,18.018471359001236,5.48691767760049,2.500452352745118,2.1770509831248424,11.253850435119292,11.840661327559017,0.11510590610530451,0.015870434521218776,-7.013019095743433e-4,0.06723500919443276,0.0018260805635851043,0.0053010927194076934,50.06286672667087,0.923057273323523,0.6710416147155531,0.053432509624153,0.14671797483810112,0.10157314216506404,39.70993311350182,64.06170084497847,39.70993311350182,9.727774809866858e-14,1869.378439918358,758.8455338141187,805.9774311654376,445.1201451862602,18934.496995339206,0.0875532406254274,44.44497790083893,0.09481726256614867,1.8089843121322564,0.021710497500157272,0.06279039349650989,0.012826067483042517,0.004617264001511156,1.4589927899785626e-4,7.7715100845335225,1.3998514753497977,7.546398623794819,4.199181080954664,4.199181080954664,1.5356478841683674,3.5012182966316985,3.1481059041072745,0.4977049866247781,0.20002169872308034,0.10676575996157231,0.9133249433885001,0.951516719243631,0.023489141552884302,0.024572859472902015,0.0021432558908789094,0.012999036255433857,9.689682141629898e-4,9.634306725644245e-4,7.505491887376698,0.015160153493434376,0.0833585930114035,0.012043110099072647,0.02246295906507414,0.018489849268789417,7.459471205495825,1.735943740552218,2.019838620956955,2.295221909383331,0.5341365355545286,0.621488806448294,0.42148495908834327,0.25402363837165387,3.299923186786177,2.0149630257578957,10,7.250619805894103,15.72674707673182
